終結日期,性別,裁判結果代碼,有期年月(月份顯示),被告罪名
104,1,4,,毀棄損壞罪
100,1,4,,毀棄損壞罪
101,1,4,,毀棄損壞罪
103,1,4,,毀棄損壞罪
103,1,B,,毀棄損壞罪
103,1,3,3,毀棄損壞罪
102,1,B,,毀棄損壞罪
101,1,B,,毀棄損壞罪
100,2,B,,毀棄損壞罪
103,1,B,,毀棄損壞罪
103,2,B,,毀棄損壞罪
103,1,B,,毀棄損壞罪
103,2,B,,毀棄損壞罪
101,1,4,,毀棄損壞罪
104,1,F,,毀棄損壞罪
102,1,B,,毀棄損壞罪
103,2,B,,毀棄損壞罪
101,2,B,,毀棄損壞罪
103,1,3,2,毀棄損壞罪
102,2,4,,毀棄損壞罪
103,1,4,,毀棄損壞罪
101,2,4,,毀棄損壞罪
104,1,B,,毀棄損壞罪
104,1,3,2,毀棄損壞罪
104,1,4,,毀棄損壞罪
102,1,B,,毀棄損壞罪
100,1,B,,毀棄損壞罪
102,1,B,,毀棄損壞罪
102,1,3,2,毀棄損壞罪
102,2,3,2,毀棄損壞罪
103,1,4,,毀棄損壞罪
103,1,B,,毀棄損壞罪
100,1,5,,毀棄損壞罪
101,1,B,,毀棄損壞罪
103,2,B,,毀棄損壞罪
103,1,4,,毀棄損壞罪
102,1,4,,毀棄損壞罪
100,1,B,,毀棄損壞罪
102,1,B,,毀棄損壞罪
102,1,B,,毀棄損壞罪
104,1,B,,毀棄損壞罪
103,1,B,,毀棄損壞罪
100,1,B,,毀棄損壞罪
104,1,B,,毀棄損壞罪
101,1,B,,毀棄損壞罪
103,1,B,,毀棄損壞罪
104,1,B,,毀棄損壞罪
104,1,B,,毀棄損壞罪
104,1,B,,毀棄損壞罪
104,1,4,,毀棄損壞罪
104,2,5,,毀棄損壞罪
100,2,4,,毀棄損壞罪
102,1,3,3,毀棄損壞罪
102,1,4,,毀棄損壞罪
100,1,3,6,毀棄損壞罪
103,2,4,,毀棄損壞罪
100,1,4,,毀棄損壞罪
104,1,4,,毀棄損壞罪
104,1,4,,毀棄損壞罪
104,1,4,,毀棄損壞罪
101,1,4,,毀棄損壞罪
104,1,4,,毀棄損壞罪
104,1,4,,毀棄損壞罪
101,1,4,,毀棄損壞罪
102,2,3,2,毀棄損壞罪
100,1,5,,毀棄損壞罪
100,1,5,,毀棄損壞罪
103,1,5,,毀棄損壞罪
104,1,4,,毀棄損壞罪
102,1,4,,毀棄損壞罪
102,1,4,,毀棄損壞罪
103,2,3,2,毀棄損壞罪
103,2,3,4,毀棄損壞罪
100,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,3,8,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
103,1,3,4,違反家庭暴力防治法
101,1,3,2,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,F,,違反家庭暴力防治法
100,1,3,4,違反家庭暴力防治法
100,1,3,5,違反家庭暴力防治法
100,1,3,6,違反家庭暴力防治法
100,1,3,6,違反家庭暴力防治法
100,1,3,10,違反家庭暴力防治法
101,1,3,7,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
102,1,3,4,違反家庭暴力防治法
104,1,3,4,違反家庭暴力防治法
104,1,3,6,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,3,3,違反家庭暴力防治法
103,2,3,4,違反家庭暴力防治法
101,2,4,,違反家庭暴力防治法
101,2,4,,違反家庭暴力防治法
101,2,4,,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
103,1,3,3,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
101,1,3,7,違反家庭暴力防治法
104,1,9,,違反家庭暴力防治法
102,1,3,4,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,1,3,3,違反家庭暴力防治法
100,1,3,4,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
104,1,3,5,違反家庭暴力防治法
104,1,3,5,違反家庭暴力防治法
104,1,3,6,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
101,1,3,8,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,2,4,,違反家庭暴力防治法
100,1,3,3,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
104,1,5,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,9,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
104,1,3,4,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
100,1,3,3,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
102,1,3,2,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
104,1,9,,違反家庭暴力防治法
101,1,3,4,違反家庭暴力防治法
102,1,3,2,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
103,1,3,3,違反家庭暴力防治法
103,1,9,,違反家庭暴力防治法
103,1,3,3,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,3,6,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,3,9,違反家庭暴力防治法
104,1,3,4,違反家庭暴力防治法
104,1,3,5,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
100,1,3,4,違反家庭暴力防治法
102,1,3,4,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,2,3,3,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
100,1,9,,違反家庭暴力防治法
101,1,3,4,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,2,4,,違反家庭暴力防治法
100,1,3,5,違反家庭暴力防治法
102,1,3,2,違反家庭暴力防治法
102,1,3,2,違反家庭暴力防治法
102,1,3,4,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,3,4,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
102,1,3,4,違反家庭暴力防治法
103,1,3,2,違反家庭暴力防治法
103,1,3,3,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
100,1,3,5,違反家庭暴力防治法
100,1,3,7,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
103,2,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,3,4,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
100,1,3,3,違反家庭暴力防治法
100,1,3,5,違反家庭暴力防治法
100,1,3,3,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,3,5,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
100,1,5,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
103,1,3,2,違反家庭暴力防治法
100,1,9,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,3,4,違反家庭暴力防治法
100,1,3,2,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
104,1,3,2,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
102,1,3,7,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,2,B,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,3,9,違反家庭暴力防治法
103,1,5,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
101,1,3,2,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
101,1,3,5,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
103,2,4,,違反家庭暴力防治法
103,2,4,,違反家庭暴力防治法
103,2,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
100,1,3,5,違反家庭暴力防治法
100,1,3,8,違反家庭暴力防治法
104,1,F,,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
101,1,U,,違反家庭暴力防治法
103,1,3,2,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
100,1,3,3,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,3,4,違反家庭暴力防治法
101,2,4,,違反家庭暴力防治法
102,1,3,2,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
102,1,3,4,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
104,1,3,4,違反家庭暴力防治法
102,1,3,4,違反家庭暴力防治法
104,2,4,,違反家庭暴力防治法
104,2,4,,違反家庭暴力防治法
102,1,B,,違反家庭暴力防治法
104,1,5,,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
102,1,3,4,違反家庭暴力防治法
104,1,3,5,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
104,1,3,4,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
103,1,3,3,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
103,1,3,3,違反家庭暴力防治法
102,1,3,5,違反家庭暴力防治法
102,1,3,4,違反家庭暴力防治法
102,2,9,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,3,4,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
102,1,3,2,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,1,3,3,違反家庭暴力防治法
103,1,3,4,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
100,1,3,2,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
102,2,4,,違反家庭暴力防治法
102,2,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
101,1,3,4,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,B,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,1,3,6,違反家庭暴力防治法
103,1,9,,違反家庭暴力防治法
103,1,3,3,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,9,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,3,5,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
100,1,3,2,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,9,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
100,1,3,6,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
100,1,3,5,違反家庭暴力防治法
101,1,3,6,違反家庭暴力防治法
100,1,3,4,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,3,2,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,3,6,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,F,,違反家庭暴力防治法
104,1,3,7,違反家庭暴力防治法
103,1,B,,違反家庭暴力防治法
103,2,5,,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,2,5,,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,B,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,3,7,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
104,1,9,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,G,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
103,2,3,2,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,2,5,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,2,4,,違反家庭暴力防治法
104,1,3,2,違反家庭暴力防治法
104,1,3,2,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,3,4,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,2,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,3,2,違反家庭暴力防治法
104,1,3,4,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,3,5,違反家庭暴力防治法
104,1,3,6,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
100,1,3,4,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,3,6,違反家庭暴力防治法
102,1,3,2,違反家庭暴力防治法
104,1,3,4,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
100,1,3,3,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,3,2,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,3,6,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
101,1,3,4,違反家庭暴力防治法
100,1,3,4,違反家庭暴力防治法
100,1,3,4,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
100,1,3,2,違反家庭暴力防治法
100,1,3,3,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
103,1,3,3,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
103,1,3,3,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
101,1,3,4,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
101,1,3,4,違反家庭暴力防治法
103,2,4,,違反家庭暴力防治法
101,1,3,6,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
100,1,3,5,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
101,1,3,4,違反家庭暴力防治法
102,2,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,2,5,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
103,2,4,,違反家庭暴力防治法
103,1,3,5,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
100,1,3,4,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,3,4,違反家庭暴力防治法
101,1,3,5,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
100,1,3,6,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
104,1,3,5,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
104,1,3,5,違反家庭暴力防治法
101,1,3,5,違反家庭暴力防治法
101,2,4,,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
100,1,3,3,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
100,1,3,3,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
104,1,3,2,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,3,2,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
102,1,3,2,違反家庭暴力防治法
104,2,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
100,1,3,3,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,3,4,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,3,4,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
101,1,3,2,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
102,2,4,,違反家庭暴力防治法
100,1,3,4,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
102,1,3,4,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
100,1,3,2,違反家庭暴力防治法
101,1,3,2,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,3,2,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
100,1,G,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,3,2,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
100,2,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,3,4,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
101,2,4,,違反家庭暴力防治法
101,1,3,2,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
100,1,3,3,違反家庭暴力防治法
101,1,5,,違反家庭暴力防治法
104,2,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,3,4,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,1,3,4,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
103,1,3,2,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
104,1,3,2,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
103,1,3,2,違反家庭暴力防治法
103,1,3,3,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,1,3,3,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
